0,10000,7,19,675,23,8.787000
0,10000,7,18,126,19,0.295000
0,10000,7,17,436,17,3.591000
0,10000,7,16,205,17,0.843000
0,10000,7,15,691,19,7.748000
0,10000,7,14,216,20,0.928000
0,10000,7,13,126,21,0.357000
0,10000,7,12,92,20,0.174000
0,10000,7,11,352,22,2.189000
0,10000,7,10,391,25,2.837000
0,10000,7,9,170,21,0.555000
0,10000,7,8,362,22,2.341000
0,10000,7,7,261,22,1.300000
0,10000,7,6,531,21,5.310000
0,10000,7,5,2147,24,79.117000
0,10000,7,4,113,18,0.331000
0,10000,7,3,91,20,0.148000
0,10000,7,2,1046,21,17.653000
0,10000,7,1,292,18,1.653000
0,10000,7,0,66,16,0.096000
0,10000,6,19,273,19,1.319000
0,10000,6,18,79,16,0.121000
0,10000,6,17,54,15,0.057000
0,10000,6,16,134,17,0.366000
0,10000,6,15,90,17,0.153000
0,10000,6,14,273,20,1.297000
0,10000,6,13,109,10,0.337000
0,10000,6,12,129,13,0.345000
0,10000,6,11,191,18,0.700000
0,10000,6,10,41,14,0.043000
0,10000,6,9,285,19,1.449000
0,10000,6,8,228,17,0.812000
0,10000,6,7,130,15,0.314000
0,10000,6,6,108,16,0.211000
0,10000,6,5,172,14,0.555000
0,10000,6,4,165,19,0.475000
0,10000,6,3,1353,15,29.675000
0,10000,6,2,325,19,1.642000
0,10000,6,1,40,12,0.046000
0,10000,6,0,67,16,0.079000
0,10000,5,19,35,11,0.022000
0,10000,5,18,67,15,0.071000
0,10000,5,17,53,11,0.056000
0,10000,5,16,34,12,0.023000
0,10000,5,15,54,14,0.049000
0,10000,5,14,104,14,0.173000
0,10000,5,13,58,12,0.060000
0,10000,5,12,68,14,0.075000
0,10000,5,11,61,12,0.073000
0,10000,5,10,36,13,0.022000
0,10000,5,9,99,12,0.176000
0,10000,5,8,90,15,0.150000
0,10000,5,7,11,5,0.003000
0,10000,5,6,105,13,0.176000
0,10000,5,5,34,12,0.024000
0,10000,5,4,315,16,1.496000
0,10000,5,3,75,14,0.096000
0,10000,5,2,87,15,0.126000
0,10000,5,1,27,8,0.016000
0,10000,5,0,110,13,0.192000
0,10000,4,19,27,9,0.013000
0,10000,4,18,55,9,0.051000
0,10000,4,17,27,10,0.013000
0,10000,4,16,36,9,0.026000
0,10000,4,15,35,9,0.022000
0,10000,4,14,24,9,0.010000
0,10000,4,13,95,10,0.121000
0,10000,4,12,43,10,0.028000
0,10000,4,11,40,9,0.032000
0,10000,4,10,42,12,0.027000
0,10000,4,9,66,9,0.063000
0,10000,4,8,43,9,0.032000
0,10000,4,7,27,7,0.018000
0,10000,4,6,28,7,0.018000
0,10000,4,5,41,11,0.043000
0,10000,4,4,27,8,0.016000
0,10000,4,3,25,7,0.013000
0,10000,4,2,11,5,0.003000
0,10000,4,1,47,9,0.039000
0,10000,4,0,41,10,0.024000
0,100,7,19,597,24,4.330000
0,100,7,18,126,19,0.271000
0,100,7,17,282,17,1.085000
0,100,7,16,205,17,0.671000
0,100,7,15,2015,34,45.037000
0,100,7,14,216,20,0.785000
0,100,7,13,126,21,0.301000
0,100,7,12,92,20,0.162000
0,100,7,11,352,22,1.635000
0,100,7,10,391,25,2.017000
0,100,7,9,170,21,0.449000
0,100,7,8,362,22,1.663000
0,100,7,7,261,22,0.986000
0,100,7,6,552,26,3.818000
0,100,7,5,901,23,9.573000
0,100,7,4,113,18,0.287000
0,100,7,3,91,20,0.145000
0,100,7,2,756,26,6.969000
0,100,7,1,292,18,1.220000
0,100,7,0,66,16,0.086000
0,100,6,19,273,19,1.066000
0,100,6,18,79,16,0.113000
0,100,6,17,54,15,0.070000
0,100,6,16,134,17,0.342000
0,100,6,15,90,17,0.152000
0,100,6,14,273,20,1.028000
0,100,6,13,109,10,0.276000
0,100,6,12,129,13,0.306000
0,100,6,11,191,18,0.597000
0,100,6,10,41,14,0.033000
0,100,6,9,285,19,1.129000
0,100,6,8,228,17,0.777000
0,100,6,7,130,15,0.277000
0,100,6,6,108,16,0.213000
0,100,6,5,172,14,0.473000
0,100,6,4,165,19,0.419000
0,100,6,3,382,15,1.814000
0,100,6,2,325,19,1.357000
0,100,6,1,40,12,0.049000
0,100,6,0,67,16,0.080000
0,100,5,19,35,11,0.022000
0,100,5,18,67,15,0.081000
0,100,5,17,53,11,0.053000
0,100,5,16,34,12,0.025000
0,100,5,15,54,14,0.060000
0,100,5,14,104,14,0.171000
0,100,5,13,58,12,0.070000
0,100,5,12,68,14,0.076000
0,100,5,11,61,12,0.068000
0,100,5,10,36,13,0.023000
0,100,5,9,99,12,0.168000
0,100,5,8,90,15,0.139000
0,100,5,7,11,5,0.003000
0,100,5,6,105,13,0.171000
0,100,5,5,34,12,0.024000
0,100,5,4,315,16,1.280000
0,100,5,3,75,14,0.093000
0,100,5,2,87,15,0.116000
0,100,5,1,27,8,0.017000
0,100,5,0,110,13,0.197000
0,100,4,19,27,9,0.013000
0,100,4,18,55,9,0.051000
0,100,4,17,27,10,0.013000
0,100,4,16,36,9,0.027000
0,100,4,15,35,9,0.021000
0,100,4,14,24,9,0.010000
0,100,4,13,95,10,0.124000
0,100,4,12,43,10,0.028000
0,100,4,11,40,9,0.036000
0,100,4,10,42,12,0.026000
0,100,4,9,66,9,0.060000
0,100,4,8,43,9,0.030000
0,100,4,7,27,7,0.016000
0,100,4,6,28,7,0.017000
0,100,4,5,41,11,0.026000
0,100,4,4,27,8,0.017000
0,100,4,3,25,7,0.014000
0,100,4,2,11,5,0.003000
0,100,4,1,47,9,0.039000
0,100,4,0,41,10,0.024000
0,50,7,19,599,29,4.324000
0,50,7,18,126,19,0.219000
0,50,7,17,941,32,10.137000
0,50,7,16,246,18,0.734000
0,50,7,15,224,20,0.599000
0,50,7,14,216,20,0.625000
0,50,7,13,136,21,0.264000
0,50,7,12,92,20,0.133000
0,50,7,11,825,33,7.908000
0,50,7,10,617,26,4.564000
0,50,7,9,169,21,0.385000
0,50,7,8,325,23,1.311000
0,50,7,7,262,22,0.849000
0,50,7,6,231,21,0.686000
0,50,7,5,248,24,0.824000
0,50,7,4,113,18,0.222000
0,50,7,3,91,20,0.134000
0,50,7,2,614,22,4.159000
0,50,7,1,229,19,0.707000
0,50,7,0,66,16,0.077000
0,50,6,19,275,19,0.906000
0,50,6,18,79,16,0.096000
0,50,6,17,54,15,0.053000
0,50,6,16,134,17,0.297000
0,50,6,15,90,17,0.123000
0,50,6,14,340,21,1.411000
0,50,6,13,109,10,0.222000
0,50,6,12,129,13,0.271000
0,50,6,11,191,18,0.493000
0,50,6,10,41,14,0.036000
0,50,6,9,284,19,1.018000
0,50,6,8,182,17,0.439000
0,50,6,7,130,15,0.238000
0,50,6,6,108,16,0.178000
0,50,6,5,172,14,0.407000
0,50,6,4,244,17,0.724000
0,50,6,3,298,15,1.053000
0,50,6,2,296,20,0.991000
0,50,6,1,40,12,0.035000
0,50,6,0,67,16,0.072000
0,50,5,19,35,11,0.021000
0,50,5,18,67,15,0.077000
0,50,5,17,53,11,0.050000
0,50,5,16,34,12,0.026000
0,50,5,15,54,14,0.047000
0,50,5,14,104,14,0.149000
0,50,5,13,58,12,0.056000
0,50,5,12,68,14,0.069000
0,50,5,11,61,12,0.067000
0,50,5,10,36,13,0.021000
0,50,5,9,99,12,0.135000
0,50,5,8,90,15,0.118000
0,50,5,7,11,5,0.003000
0,50,5,6,105,13,0.150000
0,50,5,5,34,12,0.034000
0,50,5,4,183,14,0.402000
0,50,5,3,75,14,0.090000
0,50,5,2,87,15,0.106000
0,50,5,1,27,8,0.017000
0,50,5,0,110,13,0.160000
0,50,4,19,27,9,0.012000
0,50,4,18,55,9,0.051000
0,50,4,17,27,10,0.013000
0,50,4,16,36,9,0.026000
0,50,4,15,35,9,0.022000
0,50,4,14,24,9,0.010000
0,50,4,13,95,10,0.127000
0,50,4,12,43,10,0.031000
0,50,4,11,40,9,0.032000
0,50,4,10,42,12,0.026000
0,50,4,9,66,9,0.058000
0,50,4,8,43,9,0.031000
0,50,4,7,27,7,0.017000
0,50,4,6,28,7,0.017000
0,50,4,5,41,11,0.026000
0,50,4,4,27,8,0.017000
0,50,4,3,25,7,0.013000
0,50,4,2,11,5,0.003000
0,50,4,1,47,9,0.039000
0,50,4,0,41,10,0.027000
0,25,7,19,280,28,0.926000
0,25,7,18,136,19,0.220000
0,25,7,17,147,17,0.260000
0,25,7,16,161,17,0.315000
0,25,7,15,4319,181,177.676000
0,25,7,14,266,28,0.687000
0,25,7,13,160,23,0.270000
0,25,7,12,92,20,0.094000
0,25,7,11,455,30,1.852000
0,25,7,10,296,26,0.823000
0,25,7,9,133,21,0.197000
0,25,7,8,275,23,0.752000
0,25,7,7,114,19,0.155000
0,25,7,6,177,21,0.339000
0,25,7,5,254,28,0.675000
0,25,7,4,126,18,0.174000
0,25,7,3,121,20,0.150000
0,25,7,2,302,26,0.955000
0,25,7,1,238,22,0.654000
0,25,7,0,66,16,0.053000
0,25,6,19,168,19,0.282000
0,25,6,18,79,16,0.082000
0,25,6,17,54,15,0.041000
0,25,6,16,134,17,0.218000
0,25,6,15,91,17,0.100000
0,25,6,14,211,23,0.500000
0,25,6,13,96,10,0.134000
0,25,6,12,78,13,0.088000
0,25,6,11,137,21,0.217000
0,25,6,10,41,14,0.027000
0,25,6,9,243,23,0.642000
0,25,6,8,186,17,0.348000
0,25,6,7,134,16,0.197000
0,25,6,6,117,16,0.146000
0,25,6,5,248,21,0.609000
0,25,6,4,146,18,0.221000
0,25,6,3,196,15,0.369000
0,25,6,2,197,21,0.386000
0,25,6,1,40,12,0.025000
0,25,6,0,67,16,0.056000
0,25,5,19,35,11,0.016000
0,25,5,18,67,15,0.050000
0,25,5,17,53,11,0.035000
0,25,5,16,34,12,0.018000
0,25,5,15,54,14,0.037000
0,25,5,14,97,14,0.097000
0,25,5,13,58,12,0.041000
0,25,5,12,68,14,0.051000
0,25,5,11,61,12,0.045000
0,25,5,10,36,13,0.017000
0,25,5,9,99,12,0.099000
0,25,5,8,90,15,0.086000
0,25,5,7,11,5,0.002000
0,25,5,6,105,13,0.109000
0,25,5,5,34,12,0.019000
0,25,5,4,192,13,0.335000
0,25,5,3,75,14,0.064000
0,25,5,2,87,15,0.082000
0,25,5,1,27,8,0.013000
0,25,5,0,110,13,0.125000
0,25,4,19,27,9,0.010000
0,25,4,18,57,9,0.041000
0,25,4,17,27,10,0.012000
0,25,4,16,36,9,0.020000
0,25,4,15,35,9,0.019000
0,25,4,14,24,9,0.010000
0,25,4,13,95,10,0.094000
0,25,4,12,43,10,0.023000
0,25,4,11,40,9,0.024000
0,25,4,10,42,12,0.024000
0,25,4,9,66,9,0.051000
0,25,4,8,43,9,0.029000
0,25,4,7,27,7,0.017000
0,25,4,6,28,7,0.015000
0,25,4,5,41,11,0.027000
0,25,4,4,27,8,0.014000
0,25,4,3,25,7,0.011000
0,25,4,2,11,5,0.003000
0,25,4,1,47,9,0.032000
0,25,4,0,41,10,0.021000
0,20,7,19,448,40,2.169000
0,20,7,18,108,19,0.145000
0,20,7,17,521,41,3.597000
0,20,7,16,149,17,0.250000
0,20,7,15,336,28,1.148000
0,20,7,14,240,28,0.553000
0,20,7,13,100,21,0.110000
0,20,7,12,80,20,0.072000
0,20,7,11,349,32,1.186000
0,20,7,10,367,32,1.292000
0,20,7,9,102,21,0.111000
0,20,7,8,335,29,1.009000
0,20,7,7,109,19,0.129000
0,20,7,6,804,57,5.950000
0,20,7,5,258,29,0.694000
0,20,7,4,195,20,0.384000
0,20,7,3,115,20,0.146000
0,20,7,2,266,27,0.688000
0,20,7,1,194,22,0.357000
0,20,7,0,66,16,0.051000
0,20,6,19,210,22,0.422000
0,20,6,18,80,16,0.071000
0,20,6,17,54,15,0.036000
0,20,6,16,131,18,0.169000
0,20,6,15,91,17,0.088000
0,20,6,14,167,22,0.250000
0,20,6,13,73,11,0.074000
0,20,6,12,84,13,0.080000
0,20,6,11,192,23,0.378000
0,20,6,10,41,14,0.026000
0,20,6,9,686,44,4.451000
0,20,6,8,428,31,1.745000
0,20,6,7,155,18,0.236000
0,20,6,6,108,16,0.135000
0,20,6,5,293,22,0.789000
0,20,6,4,201,22,0.417000
0,20,6,3,146,15,0.233000
0,20,6,2,125,19,0.187000
0,20,6,1,40,12,0.027000
0,20,6,0,67,16,0.060000
0,20,5,19,35,11,0.017000
0,20,5,18,67,15,0.053000
0,20,5,17,53,11,0.042000
0,20,5,16,34,12,0.021000
0,20,5,15,54,14,0.039000
0,20,5,14,97,14,0.108000
0,20,5,13,58,12,0.043000
0,20,5,12,66,14,0.047000
0,20,5,11,61,12,0.048000
0,20,5,10,36,13,0.018000
0,20,5,9,99,12,0.103000
0,20,5,8,90,15,0.092000
0,20,5,7,11,5,0.002000
0,20,5,6,105,13,0.125000
0,20,5,5,34,12,0.018000
0,20,5,4,111,13,0.139000
0,20,5,3,75,14,0.072000
0,20,5,2,87,15,0.088000
0,20,5,1,27,8,0.014000
0,20,5,0,109,13,0.133000
0,20,4,19,27,9,0.012000
0,20,4,18,57,9,0.040000
0,20,4,17,27,10,0.011000
0,20,4,16,36,9,0.019000
0,20,4,15,35,9,0.018000
0,20,4,14,24,9,0.011000
0,20,4,13,95,10,0.092000
0,20,4,12,43,10,0.021000
0,20,4,11,40,9,0.022000
0,20,4,10,42,12,0.020000
0,20,4,9,66,9,0.045000
0,20,4,8,43,9,0.026000
0,20,4,7,27,7,0.012000
0,20,4,6,28,7,0.015000
0,20,4,5,41,11,0.023000
0,20,4,4,27,8,0.012000
0,20,4,3,25,7,0.010000
0,20,4,2,11,5,0.003000
0,20,4,1,47,9,0.028000
0,20,4,0,41,10,0.023000
0,15,7,19,195,26,0.428000
0,15,7,18,98,19,0.098000
0,15,7,17,128,19,0.164000
0,15,7,16,473,46,1.948000
0,15,7,15,148,21,0.198000
0,15,7,14,432,42,1.803000
0,15,7,13,330,37,0.966000
0,15,7,12,70,20,0.056000
0,15,7,11,715,63,4.851000
0,15,7,10,181,26,0.325000
0,15,7,9,192,28,0.349000
0,15,7,8,229,25,0.475000
0,15,7,7,209,28,0.431000
0,15,7,6,295,30,0.765000
0,15,7,5,197,28,0.377000
0,15,7,4,106,18,0.130000
0,15,7,3,113,20,0.138000
0,15,7,2,226,23,0.632000
0,15,7,1,183,21,0.405000
0,15,7,0,57,16,0.041000
0,15,6,19,65,14,0.053000
0,15,6,18,80,16,0.067000
0,15,6,17,54,15,0.036000
0,15,6,16,84,15,0.078000
0,15,6,15,91,17,0.085000
0,15,6,14,108,21,0.120000
0,15,6,13,61,11,0.052000
0,15,6,12,77,14,0.060000
0,15,6,11,126,20,0.167000
0,15,6,10,41,14,0.020000
0,15,6,9,208,26,0.395000
0,15,6,8,133,19,0.169000
0,15,6,7,94,16,0.087000
0,15,6,6,160,17,0.245000
0,15,6,5,137,19,0.182000
0,15,6,4,109,18,0.112000
0,15,6,3,123,15,0.149000
0,15,6,2,147,19,0.221000
0,15,6,1,40,12,0.022000
0,15,6,0,67,16,0.049000
0,15,5,19,35,11,0.015000
0,15,5,18,66,15,0.044000
0,15,5,17,53,11,0.034000
0,15,5,16,34,12,0.016000
0,15,5,15,54,14,0.032000
0,15,5,14,82,14,0.069000
0,15,5,13,65,12,0.049000
0,15,5,12,65,14,0.045000
0,15,5,11,61,12,0.040000
0,15,5,10,36,13,0.015000
0,15,5,9,135,14,0.162000
0,15,5,8,88,15,0.077000
0,15,5,7,11,5,0.002000
0,15,5,6,78,15,0.062000
0,15,5,5,34,12,0.015000
0,15,5,4,89,13,0.077000
0,15,5,3,60,14,0.037000
0,15,5,2,78,15,0.059000
0,15,5,1,27,8,0.010000
0,15,5,0,84,13,0.068000
0,15,4,19,27,9,0.010000
0,15,4,18,52,9,0.030000
0,15,4,17,27,10,0.011000
0,15,4,16,36,9,0.017000
0,15,4,15,35,9,0.015000
0,15,4,14,24,9,0.008000
0,15,4,13,85,10,0.069000
0,15,4,12,43,10,0.020000
0,15,4,11,40,9,0.024000
0,15,4,10,42,12,0.018000
0,15,4,9,66,9,0.042000
0,15,4,8,43,9,0.022000
0,15,4,7,27,7,0.011000
0,15,4,6,28,7,0.012000
0,15,4,5,41,11,0.020000
0,15,4,4,27,8,0.012000
0,15,4,3,25,7,0.009000
0,15,4,2,11,5,0.002000
0,15,4,1,47,9,0.026000
0,15,4,0,41,10,0.017000
0,10,7,19,191,30,0.346000
0,10,7,18,231,32,0.491000
0,10,7,17,453,53,1.821000
0,10,7,16,98,18,0.108000
0,10,7,15,364,45,1.132000
0,10,7,14,577,70,3.095000
0,10,7,13,328,47,0.977000
0,10,7,12,141,30,0.201000
0,10,7,11,156,25,0.219000
0,10,7,10,461,55,1.901000
0,10,7,9,189,34,0.343000
0,10,7,8,128,22,0.166000
0,10,7,7,464,59,2.033000
0,10,7,6,368,49,1.187000
0,10,7,5,244,37,0.563000
0,10,7,4,72,16,0.057000
0,10,7,3,84,20,0.079000
0,10,7,2,145,23,0.200000
0,10,7,1,120,23,0.143000
0,10,7,0,310,44,0.830000
0,10,6,19,118,20,0.134000
0,10,6,18,83,16,0.071000
0,10,6,17,56,16,0.035000
0,10,6,16,52,13,0.032000
0,10,6,15,65,17,0.042000
0,10,6,14,108,21,0.117000
0,10,6,13,40,12,0.021000
0,10,6,12,69,14,0.046000
0,10,6,11,329,41,0.947000
0,10,6,10,41,14,0.020000
0,10,6,9,112,23,0.113000
0,10,6,8,107,19,0.112000
0,10,6,7,88,16,0.088000
0,10,6,6,210,27,0.431000
0,10,6,5,137,21,0.173000
0,10,6,4,96,19,0.091000
0,10,6,3,132,17,0.163000
0,10,6,2,94,19,0.085000
0,10,6,1,40,12,0.021000
0,10,6,0,67,16,0.046000
0,10,5,19,35,11,0.015000
0,10,5,18,59,15,0.037000
0,10,5,17,47,11,0.026000
0,10,5,16,34,12,0.015000
0,10,5,15,48,14,0.024000
0,10,5,14,100,17,0.088000
0,10,5,13,65,12,0.043000
0,10,5,12,55,14,0.033000
0,10,5,11,84,15,0.071000
0,10,5,10,36,13,0.014000
0,10,5,9,60,14,0.037000
0,10,5,8,86,15,0.069000
0,10,5,7,11,5,0.002000
0,10,5,6,65,15,0.042000
0,10,5,5,34,12,0.016000
0,10,5,4,77,13,0.055000
0,10,5,3,51,14,0.028000
0,10,5,2,72,15,0.052000
0,10,5,1,27,8,0.009000
0,10,5,0,116,16,0.119000
0,10,4,19,28,9,0.009000
0,10,4,18,41,9,0.018000
0,10,4,17,27,10,0.010000
0,10,4,16,42,9,0.032000
0,10,4,15,30,9,0.012000
0,10,4,14,24,9,0.008000
0,10,4,13,57,11,0.036000
0,10,4,12,42,10,0.027000
0,10,4,11,40,9,0.018000
0,10,4,10,42,12,0.018000
0,10,4,9,78,12,0.054000
0,10,4,8,43,9,0.021000
0,10,4,7,27,7,0.011000
0,10,4,6,28,7,0.011000
0,10,4,5,41,11,0.021000
0,10,4,4,27,8,0.015000
0,10,4,3,25,7,0.010000
0,10,4,2,11,5,0.002000
0,10,4,1,40,9,0.019000
0,10,4,0,41,10,0.018000
0,5,7,19,350,81,1.061000
0,5,7,18,81,23,0.068000
0,5,7,17,232,55,0.487000
0,5,7,16,187,43,0.343000
0,5,7,15,198,46,0.356000
0,5,7,14,193,48,0.388000
0,5,7,13,91,28,0.120000
0,5,7,12,198,49,0.400000
0,5,7,11,247,60,0.652000
0,5,7,10,523,120,2.649000
0,5,7,9,81,25,0.069000
0,5,7,8,122,28,0.151000
0,5,7,7,240,52,0.667000
0,5,7,6,418,92,1.742000
0,5,7,5,131,39,0.169000
0,5,7,4,101,28,0.099000
0,5,7,3,120,35,0.136000
0,5,7,2,856,187,7.395000
0,5,7,1,252,60,0.536000
0,5,7,0,169,43,0.285000
0,5,6,19,170,41,0.285000
0,5,6,18,118,30,0.128000
0,5,6,17,40,17,0.018000
0,5,6,16,33,14,0.013000
0,5,6,15,129,31,0.160000
0,5,6,14,88,25,0.086000
0,5,6,13,44,14,0.024000
0,5,6,12,101,23,0.121000
0,5,6,11,124,34,0.160000
0,5,6,10,40,16,0.019000
0,5,6,9,93,26,0.088000
0,5,6,8,128,32,0.159000
0,5,6,7,107,25,0.107000
0,5,6,6,109,26,0.105000
0,5,6,5,37,14,0.014000
0,5,6,4,140,35,0.180000
0,5,6,3,70,21,0.046000
0,5,6,2,319,74,0.850000
0,5,6,1,53,16,0.032000
0,5,6,0,78,22,0.059000
0,5,5,19,27,11,0.008000
0,5,5,18,97,27,0.082000
0,5,5,17,82,21,0.058000
0,5,5,16,40,12,0.017000
0,5,5,15,173,38,0.258000
0,5,5,14,76,20,0.055000
0,5,5,13,37,13,0.014000
0,5,5,12,48,14,0.027000
0,5,5,11,63,16,0.037000
0,5,5,10,34,13,0.013000
0,5,5,9,49,16,0.023000
0,5,5,8,70,20,0.042000
0,5,5,7,11,5,0.002000
0,5,5,6,76,20,0.055000
0,5,5,5,36,12,0.015000
0,5,5,4,60,18,0.033000
0,5,5,3,59,17,0.033000
0,5,5,2,85,21,0.066000
0,5,5,1,25,8,0.008000
0,5,5,0,40,14,0.017000
0,5,4,19,68,19,0.040000
0,5,4,18,26,10,0.008000
0,5,4,17,24,10,0.006000
0,5,4,16,27,9,0.007000
0,5,4,15,37,13,0.012000
0,5,4,14,78,20,0.050000
0,5,4,13,36,12,0.012000
0,5,4,12,57,16,0.030000
0,5,4,11,24,9,0.007000
0,5,4,10,63,16,0.036000
0,5,4,9,34,12,0.012000
0,5,4,8,56,17,0.027000
0,5,4,7,27,8,0.010000
0,5,4,6,20,7,0.005000
0,5,4,5,56,15,0.027000
0,5,4,4,25,8,0.008000
0,5,4,3,23,8,0.007000
